Order_ID,Order_Date,Customer_Name,Customer_Segment,Country,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Total_Sales,Shipping_Cost,Profit,Payment_Method,Expected_Total_Sales,Recorded_Total_Sales,Sales_Match,Year,Month,Month_Name,Quarter,Profit_Margin,Shipping_Cost_Ratio
ORD-11632,2023-03-08,Elizabeth Ahmed,Corporate,Brazil,South America,Furniture,Ergonomic Office Chair,1,354.67,5,336.94,12.41,111.73,Credit Card,336.94,336.94,True,2023,3,March,1,0.3316020656496706,0.036831483350151364
ORD-11184,2023-03-09,Fatima Kumar,Consumer,Uae,Middle East & Africa,Office Supplies,Premium Notebook Set A5,4,22.67,0,90.68,14.32,35.55,Bank Transfer,90.68,90.68,True,2023,3,March,1,0.39203793559770617,0.15791795324217026
ORD-10874,2023-03-10,Mia Martin,Corporate,Canada,North America,Office Supplies,Binder Clips Assorted 48pc,4,5.48,5,20.82,12.0,-1.04,Cash On Delivery,20.82,20.82,True,2023,3,March,1,-0.04995196926032661,0.5763688760806917
ORD-11668,2023-03-10,Robert Robinson,Home Office,Italy,Europe,Technology,Mechanical Gaming Keyboard,8,107.75,10,775.8,14.93,286.77,Credit Card,775.8,775.8,True,2023,3,March,1,0.3696442382057231,0.019244650683165766
ORD-11260,2023-03-11,Liam Jones,Consumer,Italy,Europe,Office Supplies,Binder Clips Assorted 48pc,1,11.11,0,11.11,8.11,-2.0,Cash On Delivery,11.11,11.11,True,2023,3,March,1,-0.18001800180018002,0.72997299729973
ORD-10953,2023-03-12,Emma Johnson,Corporate,Italy,Europe,Technology,Smart LED Desk Lamp,2,27.32,10,49.18,10.1,9.03,Credit Card,49.18,49.18,True,2023,3,March,1,0.18361122407482716,0.20536803578690524
ORD-10521,2023-03-13,Mia Santos,Consumer,South Korea,Asia Pacific,Office Supplies,Premium Notebook Set A5,5,19.74,0,98.7,17.03,37.26,Credit Card,98.7,98.7,True,2023,3,March,1,0.3775075987841945,0.17254305977710233
ORD-11545,2023-03-13,Susan Kim,Consumer,South Africa,Middle East & Africa,Clothing & Accessories,Travel Backpack 30L,3,70.31,0,210.93,15.46,90.0,Paypal,210.93,210.93,True,2023,3,March,1,0.4266818375764472,0.07329445787702081
ORD-10070,2023-03-15,Amir Khan,Corporate,Nigeria,Middle East & Africa,Technology,Portable External SSD 1TB,5,149.77,10,673.96,14.48,247.62,Paypal,673.96,673.97,True,2023,3,March,1,0.36741052881476643,0.021484954596711972
ORD-11006,2023-03-15,Barbara Leroy,Home Office,Mexico,North America,Technology,Mechanical Gaming Keyboard,2,54.94,0,109.88,8.77,40.68,Credit Card,109.88,109.88,True,2023,3,March,1,0.3702220604295595,0.0798143429195486
ORD-10744,2023-03-16,Thomas Patel,Consumer,Brazil,South America,Clothing & Accessories,Polarized Sunglasses,5,61.18,10,275.31,14.66,107.7,Credit Card,275.31,275.31,True,2023,3,March,1,0.39119537975373214,0.053249064690712285
ORD-10861,2023-03-16,Isabella Martin,Consumer,China,Asia Pacific,Office Supplies,Binder Clips Assorted 48pc,2,14.59,0,29.18,12.25,3.8,Paypal,29.18,29.18,True,2023,3,March,1,0.13022618231665523,0.41980808773132283
ORD-10676,2023-03-17,Wei Chen,Consumer,Saudi Arabia,Middle East & Africa,Technology,Mechanical Gaming Keyboard,3,174.46,0,523.38,14.65,220.87,Credit Card,523.38,523.38,True,2023,3,March,1,0.42200695479384004,0.027991134548511598
ORD-11064,2023-03-18,Karen Jackson,Consumer,Japan,Asia Pacific,Clothing & Accessories,Polarized Sunglasses,1,28.85,15,24.52,10.81,-0.72,Cash On Delivery,24.52,24.52,True,2023,3,March,1,-0.02936378466557912,0.4408646003262643
ORD-11786,2023-03-18,Felix Santos,Home Office,United Kingdom,Europe,Furniture,Corner L-Shaped Desk,3,323.91,15,825.97,9.35,233.58,Paypal,825.97,825.97,True,2023,3,March,1,0.28279477462861846,0.01132002372967541
ORD-10637,2023-03-19,Mia Weber,Consumer,United States,North America,Office Supplies,Highlighters Neon Pack 6,2,11.39,0,22.78,8.57,3.96,Bank Transfer,22.78,22.78,True,2023,3,March,1,0.17383669885864791,0.37620719929762947
ORD-10863,2023-03-21,Jessica Anderson,Consumer,Uae,Middle East & Africa,Furniture,Floating Wall Shelves Set,5,64.1,5,304.47,17.49,94.68,Credit Card,304.47,304.47,True,2023,3,March,1,0.31096659769435414,0.05744408316090254
ORD-11917,2023-03-22,Fatima Li,Consumer,United States,North America,Office Supplies,Desk Calendar 2025,2,6.29,0,12.58,7.22,-0.3,Bank Transfer,12.58,12.58,True,2023,3,March,1,-0.023847376788553257,0.5739268680445151
ORD-10020,2023-03-23,Pierre Yamamoto,Consumer,Saudi Arabia,Middle East & Africa,Furniture,Folding Table Portable,2,90.87,0,181.74,14.68,58.02,Credit Card,181.74,181.74,True,2023,3,March,1,0.3192472763288214,0.08077473313524815
ORD-11090,2023-03-23,Hanna Jones,Corporate,China,Asia Pacific,Furniture,Corner L-Shaped Desk,12,334.56,5,3813.98,35.07,1370.08,Paypal,3813.98,3813.98,True,2023,3,March,1,0.35922579562556695,0.009195119009538592
ORD-11712,2023-03-23,Felix Park,Consumer,Colombia,South America,Furniture,Floating Wall Shelves Set,4,68.83,0,275.32,19.78,90.35,Bank Transfer,275.32,275.32,True,2023,3,March,1,0.3281635914572134,0.07184367281708558
ORD-10887,2023-03-24,Mia Ferrari,Consumer,India,Asia Pacific,Clothing & Accessories,Sports Water Bottle 750ml,2,10.37,0,20.74,12.31,-1.94,Paypal,20.74,20.74,True,2023,3,March,1,-0.0935390549662488,0.5935390549662488
ORD-11156,2023-03-25,Omar Leroy,Corporate,Canada,North America,Clothing & Accessories,Cotton Formal Shirt,2,52.89,0,105.78,6.27,46.62,Cash On Delivery,105.78,105.78,True,2023,3,March,1,0.4407260351673284,0.059273964832671576
ORD-11633,2023-03-25,Carlos Smith,Home Office,United States,North America,Furniture,Desk Organizer Set,11,30.48,0,335.28,29.96,104.15,Credit Card,335.28,335.28,True,2023,3,March,1,0.31063588642328804,0.08935814841326653
ORD-10103,2023-03-26,Barbara Russo,Corporate,Spain,Europe,Clothing & Accessories,Silk Tie Collection,3,24.22,5,69.03,8.87,23.83,Credit Card,69.03,69.03,True,2023,3,March,1,0.34521222656815875,0.12849485730841662
ORD-10132,2023-03-26,Fatima Singh,Corporate,Argentina,South America,Technology,Wireless Bluetooth Headphones,5,239.45,5,1137.39,14.61,464.29,Paypal,1137.39,1137.39,True,2023,3,March,1,0.4082065078820809,0.01284519821697043
ORD-11007,2023-03-26,Olga Russo,Consumer,Australia,Asia Pacific,Furniture,Filing Cabinet 3-Drawer,4,210.65,0,842.6,11.11,325.93,Credit Card,842.6,842.6,True,2023,3,March,1,0.3868146214099217,0.013185378590078328
ORD-10395,2023-03-27,Emma Pereira,Consumer,Canada,North America,Clothing & Accessories,Wool Blend Scarf,9,32.74,10,265.19,19.15,98.71,Paypal,265.19,265.19,True,2023,3,March,1,0.37222368867604355,0.07221237603227874
ORD-11318,2023-03-27,Thomas Chen,Consumer,Spain,Europe,Clothing & Accessories,Business Casual Blazer,3,135.29,10,365.28,9.08,153.26,Credit Card,365.28,365.28,True,2023,3,March,1,0.4195685501533071,0.024857643451598774
ORD-10252,2023-03-29,Carlos Anderson,Home Office,Saudi Arabia,Middle East & Africa,Clothing & Accessories,Polarized Sunglasses,6,30.52,0,183.12,21.14,70.42,Credit Card,183.12,183.12,True,2023,3,March,1,0.3845565749235474,0.1154434250764526
ORD-10450,2023-03-29,Ayumi Johnson,Consumer,Mexico,North America,Technology,Noise Cancelling Earbuds,4,113.34,15,385.36,8.19,127.82,Paypal,385.36,385.36,True,2023,3,March,1,0.3316898484533942,0.021252854473738838
ORD-11088,2023-03-29,Hans Santos,Consumer,Canada,North America,Office Supplies,Premium Notebook Set A5,5,11.27,5,53.53,12.0,16.17,Bank Transfer,53.53,53.53,True,2023,3,March,1,0.3020736035867738,0.22417336073229965
ORD-11452,2023-03-29,Thomas Oliveira,Corporate,United States,North America,Office Supplies,Paper Clips Box 500pc,1,5.67,15,4.82,5.95,-3.68,Credit Card,4.82,4.82,True,2023,3,March,1,-0.7634854771784232,1.2344398340248963
ORD-11478,2023-03-29,Oscar Taylor,Home Office,China,Asia Pacific,Technology,Portable External SSD 1TB,1,116.12,10,104.51,10.18,30.46,Credit Card,104.51,104.51,True,2023,3,March,1,0.2914553631231461,0.09740694670366472
ORD-11231,2023-03-30,Emma Brown,Consumer,Spain,Europe,Technology,Portable External SSD 1TB,1,85.63,5,81.35,8.86,25.39,Bank Transfer,81.35,81.35,True,2023,3,March,1,0.3121081745543946,0.10891210817455439
ORD-11479,2023-03-31,Susan White,Corporate,Japan,Asia Pacific,Furniture,Filing Cabinet 3-Drawer,1,199.74,20,159.79,9.67,30.28,Cash On Delivery,159.79,159.79,True,2023,3,March,1,0.18949871706614935,0.06051692846861506
ORD-10821,2023-04-01,Nadia Weber,Consumer,Italy,Europe,Technology,Smart LED Desk Lamp,2,34.22,0,68.44,9.22,21.58,Paypal,68.44,68.44,True,2023,4,April,2,0.31531268264172996,0.13471654003506722
ORD-11766,2023-04-01,James Anderson,Corporate,United States,North America,Clothing & Accessories,Cotton Formal Shirt,3,37.69,30,79.15,7.34,15.28,Paypal,79.15,79.15,True,2023,4,April,2,0.1930511686670878,0.09273531269740998
ORD-11000,2023-04-02,Olga Zhang,Corporate,South Africa,Middle East & Africa,Clothing & Accessories,Cotton Formal Shirt,1,42.86,5,40.72,12.14,7.15,Bank Transfer,40.72,40.72,True,2023,4,April,2,0.17558939096267193,0.2981335952848723
ORD-11002,2023-04-02,Nadia Santos,Consumer,Argentina,South America,Technology,Tablet Stand Holder,4,24.85,15,84.49,15.38,14.44,Paypal,84.49,84.49,True,2023,4,April,2,0.17090779973961415,0.1820333767309741
ORD-11631,2023-04-02,Lucas Kim,Consumer,Saudi Arabia,Middle East & Africa,Furniture,Standing Desk Converter,6,241.26,0,1447.56,14.56,564.46,Credit Card,1447.56,1447.56,True,2023,4,April,2,0.3899389317195833,0.010058305009809611
ORD-11784,2023-04-02,Hans Laurent,Consumer,South Africa,Middle East & Africa,Furniture,Floating Wall Shelves Set,1,67.62,0,67.62,11.63,15.42,Cash On Delivery,67.62,67.62,True,2023,4,April,2,0.22803904170363795,0.17199053534457262
ORD-10578,2023-04-03,William Nilsson,Corporate,Spain,Europe,Furniture,Ergonomic Office Chair,1,268.98,0,268.98,8.56,99.03,Credit Card,268.98,268.98,True,2023,4,April,2,0.3681686370733883,0.03182392742954866
ORD-10306,2023-04-04,James Sharma,Corporate,Mexico,North America,Office Supplies,Ballpoint Pen Pack 12,3,9.65,5,27.5,10.62,3.85,Paypal,27.5,27.5,True,2023,4,April,2,0.14,0.3861818181818181
ORD-10532,2023-04-04,Ava Ferrari,Home Office,Colombia,South America,Technology,Noise Cancelling Earbuds,2,139.15,5,264.38,12.48,98.83,Cash On Delivery,264.38,264.38,True,2023,4,April,2,0.3738179892578864,0.0472047809970497
ORD-10903,2023-04-04,Priya Zhang,Corporate,Mexico,North America,Office Supplies,Desk Calendar 2025,2,15.49,10,27.88,6.07,7.87,Paypal,27.88,27.88,True,2023,4,April,2,0.28228120516499283,0.2177187948350072
ORD-11253,2023-04-04,Richard Harris,Corporate,France,Europe,Technology,Tablet Stand Holder,6,25.63,15,130.71,17.72,28.41,Credit Card,130.71,130.71,True,2023,4,April,2,0.21735138857011704,0.13556728635911558
ORD-11610,2023-04-04,Richard Ali,Consumer,Mexico,North America,Office Supplies,Stapler Full-Size,1,13.0,5,12.35,5.81,0.69,Bank Transfer,12.35,12.35,True,2023,4,April,2,0.05587044534412955,0.47044534412955463
ORD-10071,2023-04-05,Richard Müller,Consumer,United States,North America,Furniture,Ergonomic Office Chair,2,252.68,0,505.36,8.12,194.02,Paypal,505.36,505.36,True,2023,4,April,2,0.38392433116985913,0.01606775368054456
ORD-10207,2023-04-05,Diego Johansson,Consumer,Japan,Asia Pacific,Technology,Wireless Ergonomic Mouse,8,20.81,0,166.48,20.3,54.62,Cash On Delivery,166.48,166.48,True,2023,4,April,2,0.3280874579529073,0.12193656895723211
ORD-11995,2023-04-05,Jamal Ferrari,Consumer,India,Asia Pacific,Office Supplies,Binder Clips Assorted 48pc,2,12.65,15,21.5,12.32,-2.21,Paypal,21.5,21.5,True,2023,4,April,2,-0.1027906976744186,0.5730232558139535
ORD-10176,2023-04-06,Li Pereira,Corporate,India,Asia Pacific,Clothing & Accessories,Canvas Messenger Bag,3,83.46,0,250.38,16.07,109.12,Credit Card,250.38,250.38,True,2023,4,April,2,0.43581755731288446,0.06418244268711559
ORD-11066,2023-04-07,Olga Leroy,Home Office,Germany,Europe,Technology,Laptop Stand Adjustable,3,57.89,5,164.99,9.48,59.99,Paypal,164.99,164.99,True,2023,4,April,2,0.3635977938056852,0.05745802775925814
ORD-11988,2023-04-07,Michael Yamamoto,Corporate,Colombia,South America,Technology,Mechanical Gaming Keyboard,1,133.59,0,133.59,12.48,47.64,Credit Card,133.59,133.59,True,2023,4,April,2,0.35661351897597127,0.0934201661801033
ORD-10274,2023-04-09,Michael Ferrari,Home Office,Japan,Asia Pacific,Office Supplies,Binder Clips Assorted 48pc,1,9.89,5,9.4,10.9,-5.95,Credit Card,9.4,9.4,True,2023,4,April,2,-0.6329787234042553,1.1595744680851063
ORD-10840,2023-04-09,Priya Park,Consumer,Canada,North America,Office Supplies,Tape Dispenser Heavy Duty,6,17.86,5,101.8,11.87,41.71,Credit Card,101.8,101.8,True,2023,4,April,2,0.40972495088408645,0.11660117878192534
ORD-11333,2023-04-09,Olga Hassan,Corporate,South Korea,Asia Pacific,Furniture,Desk Organizer Set,4,58.82,10,211.75,13.12,57.46,Paypal,211.75,211.75,True,2023,4,April,2,0.271357733175915,0.06195985832349468
ORD-11079,2023-04-10,Maria Schmidt,Consumer,South Korea,Asia Pacific,Technology,Laptop Stand Adjustable,3,63.4,20,152.16,12.26,35.29,Credit Card,152.16,152.16,True,2023,4,April,2,0.23192691903259727,0.08057308096740273
ORD-11868,2023-04-10,Maria Martinez,Consumer,Mexico,North America,Technology,Mechanical Gaming Keyboard,1,133.59,10,120.23,6.48,40.28,Paypal,120.23,120.23,True,2023,4,April,2,0.3350245363054146,0.05389669799550861
ORD-11664,2023-04-13,Hans Fischer,Corporate,Canada,North America,Furniture,Mesh Back Task Chair,2,244.78,10,440.6,9.82,137.04,Paypal,440.6,440.6,True,2023,4,April,2,0.3110304130730821,0.022287789378120745
ORD-11912,2023-04-13,Lucas Chen,Consumer,Australia,Asia Pacific,Office Supplies,Whiteboard Markers Set 8,4,13.89,0,55.56,18.26,12.3,Credit Card,55.56,55.56,True,2023,4,April,2,0.22138228941684665,0.32865370770338376
ORD-11921,2023-04-14,Priya Jones,Consumer,Saudi Arabia,Middle East & Africa,Office Supplies,Sticky Notes Multicolor 6-Pack,2,4.54,0,9.08,13.77,-8.78,Paypal,9.08,9.08,True,2023,4,April,2,-0.9669603524229075,1.5165198237885462
ORD-10551,2023-04-15,Sophie Thomas,Consumer,Nigeria,Middle East & Africa,Furniture,Standing Desk Converter,4,257.6,25,772.8,19.79,134.77,Bank Transfer,772.8,772.8,True,2023,4,April,2,0.17439182194616978,0.025608178053830227
ORD-10091,2023-04-16,Jessica Sato,Consumer,Australia,Asia Pacific,Clothing & Accessories,Travel Backpack 30L,1,55.0,5,52.25,9.81,14.94,Paypal,52.25,52.25,True,2023,4,April,2,0.285933014354067,0.1877511961722488
ORD-10434,2023-04-16,Giulia Brown,Corporate,South Korea,Asia Pacific,Office Supplies,Paper Clips Box 500pc,4,8.66,5,32.91,11.66,5.66,Paypal,32.91,32.91,True,2023,4,April,2,0.1719841993315102,0.3542996049832878
ORD-11552,2023-04-16,Li Taylor,Consumer,Mexico,North America,Technology,Portable External SSD 1TB,2,94.43,10,169.97,6.86,59.24,Paypal,169.97,169.97,True,2023,4,April,2,0.34853209389892337,0.04036006354062482
ORD-10330,2023-04-17,Ahmed Miller,Consumer,France,Europe,Technology,Wireless Bluetooth Headphones,6,209.9,5,1196.43,17.2,486.56,Credit Card,1196.43,1196.43,True,2023,4,April,2,0.4066765293414575,0.014376102237489865
ORD-10769,2023-04-18,Barbara Thomas,Corporate,Uae,Middle East & Africa,Technology,Wireless Bluetooth Headphones,9,67.71,0,609.39,21.43,252.8,Paypal,609.39,609.39,True,2023,4,April,2,0.4148410705787755,0.03516631385483845
ORD-10427,2023-04-19,Clara Oliveira,Consumer,Canada,North America,Technology,Noise Cancelling Earbuds,2,171.32,15,291.24,9.46,93.33,Credit Card,291.24,291.24,True,2023,4,April,2,0.32045735475896164,0.03248180195028156
ORD-11810,2023-04-19,Carlos Wang,Corporate,United States,North America,Technology,Wireless Bluetooth Headphones,3,82.93,20,199.03,12.36,49.84,Paypal,199.03,199.03,True,2023,4,April,2,0.2504145103753203,0.06210119077526001
ORD-11212,2023-04-20,Li White,Corporate,Japan,Asia Pacific,Technology,Webcam HD 1080p,4,57.09,15,194.11,11.38,57.13,Credit Card,194.11,194.11,True,2023,4,April,2,0.2943176549379218,0.058626551955077016
ORD-10667,2023-04-21,Felix Miller,Consumer,South Korea,Asia Pacific,Clothing & Accessories,Canvas Messenger Bag,1,54.74,0,54.74,10.89,16.48,Credit Card,54.74,54.74,True,2023,4,April,2,0.3010595542564852,0.1989404457435148
ORD-11292,2023-04-21,Sakura Dubois,Consumer,Germany,Europe,Furniture,Filing Cabinet 3-Drawer,10,136.46,15,1159.91,17.75,323.4,Cash On Delivery,1159.91,1159.91,True,2023,4,April,2,0.2788147356260399,0.015302911432783577
ORD-11731,2023-04-21,Barbara Suzuki,Consumer,Canada,North America,Furniture,Corner L-Shaped Desk,2,308.79,0,617.58,7.21,239.82,Credit Card,617.58,617.58,True,2023,4,April,2,0.3883221606917322,0.011674600861426859
ORD-11224,2023-04-22,Zara Patel,Corporate,South Africa,Middle East & Africa,Furniture,Bookshelf 5-Tier,3,180.81,20,433.94,18.2,90.28,Paypal,433.94,433.94,True,2023,4,April,2,0.20804719546481082,0.04194128220491312
ORD-10468,2023-04-23,Wei Johansson,Corporate,India,Asia Pacific,Furniture,Desk Organizer Set,1,54.96,10,49.46,10.74,5.74,Credit Card,49.46,49.46,True,2023,4,April,2,0.11605337646583097,0.21714516781237364
ORD-11700,2023-04-24,Sarah Robinson,Home Office,Germany,Europe,Furniture,Filing Cabinet 3-Drawer,1,137.26,10,123.53,8.47,32.7,Paypal,123.53,123.53,True,2023,4,April,2,0.2647130251760706,0.06856634016028496
ORD-10377,2023-04-25,Omar Williams,Corporate,Japan,Asia Pacific,Clothing & Accessories,Wool Blend Scarf,6,30.66,10,165.56,22.41,51.17,Cash On Delivery,165.56,165.56,True,2023,4,April,2,0.3090722396714182,0.13535878231456874
ORD-11553,2023-04-25,Karen Moreau,Consumer,China,Asia Pacific,Clothing & Accessories,Leather Belt Classic,1,46.16,5,43.85,11.08,9.69,Credit Card,43.85,43.85,True,2023,4,April,2,0.2209806157354618,0.2526795895096921
ORD-11888,2023-04-25,Christopher Park,Consumer,Germany,Europe,Clothing & Accessories,Canvas Messenger Bag,4,45.58,5,173.2,12.2,69.84,Bank Transfer,173.2,173.2,True,2023,4,April,2,0.4032332563510393,0.07043879907621248
ORD-10102,2023-04-26,Kenji Jones,Consumer,India,Asia Pacific,Furniture,Standing Desk Converter,2,177.6,0,355.2,13.33,128.75,Credit Card,355.2,355.2,True,2023,4,April,2,0.36247184684684686,0.03752815315315315
ORD-11008,2023-04-26,Marco Taylor,Consumer,Mexico,North America,Furniture,Bookshelf 5-Tier,3,192.55,0,577.65,10.26,220.8,Credit Card,577.65,577.65,True,2023,4,April,2,0.3822383796416515,0.01776162035834848
ORD-11204,2023-04-29,Li Yamamoto,Consumer,China,Asia Pacific,Technology,Tablet Stand Holder,1,17.84,5,16.95,11.04,-3.9,Credit Card,16.95,16.95,True,2023,4,April,2,-0.23008849557522124,0.6513274336283186
ORD-10826,2023-04-30,Ava Fischer,Corporate,Australia,Asia Pacific,Office Supplies,Ballpoint Pen Pack 12,4,8.59,5,32.64,11.51,5.67,Credit Card,32.64,32.64,True,2023,4,April,2,0.17371323529411764,0.3526348039215686
ORD-11363,2023-05-01,Mia Smith,Consumer,Canada,North America,Technology,Tablet Stand Holder,1,29.87,0,29.87,6.43,7.01,Bank Transfer,29.87,29.87,True,2023,5,May,2,0.23468362905925677,0.2152661533311014
ORD-10202,2023-05-02,Ivan Anderson,Corporate,China,Asia Pacific,Office Supplies,Tape Dispenser Heavy Duty,3,12.78,5,36.42,14.72,4.45,Credit Card,36.42,36.42,True,2023,5,May,2,0.12218561230093355,0.4041735310269083
ORD-10462,2023-05-03,Raj Thomas,Consumer,Mexico,North America,Technology,Laptop Stand Adjustable,3,71.84,0,215.52,8.56,88.42,Cash On Delivery,215.52,215.52,True,2023,5,May,2,0.41026354862657755,0.03971789161098738
ORD-11586,2023-05-04,Jamal Schmidt,Home Office,South Korea,Asia Pacific,Office Supplies,Whiteboard Markers Set 8,2,6.24,20,9.98,13.23,-8.87,Credit Card,9.98,9.98,True,2023,5,May,2,-0.8887775551102203,1.3256513026052104
ORD-10703,2023-05-05,Priya Chen,Home Office,Mexico,North America,Office Supplies,Sticky Notes Multicolor 6-Pack,2,12.15,10,21.87,9.48,1.46,Cash On Delivery,21.87,21.87,True,2023,5,May,2,0.06675811614083219,0.4334705075445816
ORD-10828,2023-05-05,Kenji Romano,Consumer,China,Asia Pacific,Clothing & Accessories,Canvas Messenger Bag,1,88.39,15,75.13,11.2,19.73,Paypal,75.13,75.13,True,2023,5,May,2,0.2626114734460269,0.1490749367762545
ORD-10652,2023-05-06,Pierre Fischer,Consumer,Japan,Asia Pacific,Technology,Wireless Bluetooth Headphones,5,181.39,0,906.95,13.61,394.52,Bank Transfer,906.95,906.95,True,2023,5,May,2,0.43499641656100113,0.015006339930536412
ORD-11385,2023-05-06,Ali Miller,Consumer,Mexico,North America,Office Supplies,Stapler Full-Size,1,16.13,15,13.71,6.12,0.33,Cash On Delivery,13.71,13.71,True,2023,5,May,2,0.024070021881838075,0.44638949671772427
ORD-11895,2023-05-06,John Robinson,Consumer,Canada,North America,Technology,Laptop Stand Adjustable,2,44.17,5,83.92,6.3,29.03,Credit Card,83.92,83.92,True,2023,5,May,2,0.34592469018112487,0.07507149666348903
